Id,Id2,Geography,Population Estimate (as of July 1) - 2017
0500000US30103,30103,"Treasure County, Montana",679
0500000US30105,30105,"Valley County, Montana",7433
0500000US30107,30107,"Wheatland County, Montana",2140
0500000US30109,30109,"Wibaux County, Montana",1020
0500000US30111,30111,"Yellowstone County, Montana",158980
0500000US31001,31001,"Adams County, Nebraska",31678
0500000US31003,31003,"Antelope County, Nebraska",6362
0500000US31005,31005,"Arthur County, Nebraska",457
0500000US31007,31007,"Banner County, Nebraska",742
0500000US31009,31009,"Blaine County, Nebraska",482
0500000US31011,31011,"Boone County, Nebraska",5352
0500000US31013,31013,"Box Butte County, Nebraska",10886
0500000US31015,31015,"Boyd County, Nebraska",1977
0500000US31017,31017,"Brown County, Nebraska",3014
0500000US31019,31019,"Buffalo County, Nebraska",49732
0500000US31021,31021,"Burt County, Nebraska",6535
0500000US31023,31023,"Butler County, Nebraska",8053
0500000US31025,31025,"Cass County, Nebraska",25889
0500000US31027,31027,"Cedar County, Nebraska",8530
0500000US31029,31029,"Chase County, Nebraska",3971
0500000US31031,31031,"Cherry County, Nebraska",5818
0500000US31033,31033,"Cheyenne County, Nebraska",9676
0500000US31035,31035,"Clay County, Nebraska",6205
0500000US31037,31037,"Colfax County, Nebraska",10585
0500000US31039,31039,"Cuming County, Nebraska",9042
0500000US31041,31041,"Custer County, Nebraska",10897
0500000US31043,31043,"Dakota County, Nebraska",20186
0500000US31045,31045,"Dawes County, Nebraska",8890
0500000US31047,31047,"Dawson County, Nebraska",23709
0500000US31049,31049,"Deuel County, Nebraska",1883
0500000US31051,31051,"Dixon County, Nebraska",5754
0500000US31053,31053,"Dodge County, Nebraska",36707
0500000US31055,31055,"Douglas County, Nebraska",561620
0500000US31057,31057,"Dundy County, Nebraska",1801
0500000US31059,31059,"Fillmore County, Nebraska",5582
0500000US31061,31061,"Franklin County, Nebraska",2990
0500000US31063,31063,"Frontier County, Nebraska",2631
0500000US31065,31065,"Furnas County, Nebraska",4780
0500000US31067,31067,"Gage County, Nebraska",21601
0500000US31069,31069,"Garden County, Nebraska",1906
0500000US31071,31071,"Garfield County, Nebraska",2016
0500000US31073,31073,"Gosper County, Nebraska",2028
0500000US31075,31075,"Grant County, Nebraska",649
0500000US31077,31077,"Greeley County, Nebraska",2374
0500000US31079,31079,"Hall County, Nebraska",61519
0500000US31081,31081,"Hamilton County, Nebraska",9207
0500000US31083,31083,"Harlan County, Nebraska",3443
0500000US31085,31085,"Hayes County, Nebraska",893
0500000US31087,31087,"Hitchcock County, Nebraska",2834
0500000US31089,31089,"Holt County, Nebraska",10202
0500000US31091,31091,"Hooker County, Nebraska",674
0500000US31093,31093,"Howard County, Nebraska",6437
0500000US31095,31095,"Jefferson County, Nebraska",7178
0500000US31097,31097,"Johnson County, Nebraska",5185
0500000US31099,31099,"Kearney County, Nebraska",6530
0500000US31101,31101,"Keith County, Nebraska",8072
0500000US31103,31103,"Keya Paha County, Nebraska",793
0500000US31105,31105,"Kimball County, Nebraska",3619
0500000US31107,31107,"Knox County, Nebraska",8472
0500000US31109,31109,"Lancaster County, Nebraska",314358
0500000US31111,31111,"Lincoln County, Nebraska",35280
0500000US31113,31113,"Logan County, Nebraska",768
0500000US31115,31115,"Loup County, Nebraska",609
0500000US31117,31117,"McPherson County, Nebraska",499
0500000US31119,31119,"Madison County, Nebraska",35144
0500000US31121,31121,"Merrick County, Nebraska",7882
0500000US31123,31123,"Morrill County, Nebraska",4836
0500000US31125,31125,"Nance County, Nebraska",3607
0500000US31127,31127,"Nemaha County, Nebraska",6949
0500000US31129,31129,"Nuckolls County, Nebraska",4275
0500000US31131,31131,"Otoe County, Nebraska",16027
0500000US31133,31133,"Pawnee County, Nebraska",2641
0500000US31135,31135,"Perkins County, Nebraska",2903
0500000US31137,31137,"Phelps County, Nebraska",9060
0500000US31139,31139,"Pierce County, Nebraska",7138
0500000US31141,31141,"Platte County, Nebraska",33175
0500000US31143,31143,"Polk County, Nebraska",5328
0500000US31145,31145,"Red Willow County, Nebraska",10728
0500000US31147,31147,"Richardson County, Nebraska",7969
0500000US31149,31149,"Rock County, Nebraska",1436
0500000US31151,31151,"Saline County, Nebraska",14441
0500000US31153,31153,"Sarpy County, Nebraska",181439
0500000US31155,31155,"Saunders County, Nebraska",21057
0500000US31157,31157,"Scotts Bluff County, Nebraska",36363
0500000US31159,31159,"Seward County, Nebraska",17161
0500000US31161,31161,"Sheridan County, Nebraska",5289
0500000US31163,31163,"Sherman County, Nebraska",3086
0500000US31165,31165,"Sioux County, Nebraska",1203
0500000US31167,31167,"Stanton County, Nebraska",5988
0500000US31169,31169,"Thayer County, Nebraska",5045
0500000US31171,31171,"Thomas County, Nebraska",725
0500000US31173,31173,"Thurston County, Nebraska",7223
0500000US31175,31175,"Valley County, Nebraska",4209
0500000US31177,31177,"Washington County, Nebraska",20721
0500000US31179,31179,"Wayne County, Nebraska",9318
0500000US31181,31181,"Webster County, Nebraska",3524
0500000US31183,31183,"Wheeler County, Nebraska",818
0500000US31185,31185,"York County, Nebraska",13806
0500000US32001,32001,"Churchill County, Nevada",24230
0500000US32003,32003,"Clark County, Nevada",2204079
0500000US32005,32005,"Douglas County, Nevada",48309
0500000US32007,32007,"Elko County, Nevada",52649
0500000US32009,32009,"Esmeralda County, Nevada",850
0500000US32011,32011,"Eureka County, Nevada",1961
0500000US32013,32013,"Humboldt County, Nevada",16826
0500000US32015,32015,"Lander County, Nevada",5693
0500000US32017,32017,"Lincoln County, Nevada",5223
0500000US32019,32019,"Lyon County, Nevada",54122
0500000US32021,32021,"Mineral County, Nevada",4457
0500000US32023,32023,"Nye County, Nevada",44202
0500000US32027,32027,"Pershing County, Nevada",6508
0500000US32029,32029,"Storey County, Nevada",4006
0500000US32031,32031,"Washoe County, Nevada",460587
0500000US32033,32033,"White Pine County, Nevada",9592
0500000US32510,32510,"Carson City, Nevada",54745
0500000US33001,33001,"Belknap County, New Hampshire",60785
0500000US33003,33003,"Carroll County, New Hampshire",48064
0500000US33005,33005,"Cheshire County, New Hampshire",75960
0500000US33007,33007,"Coos County, New Hampshire",31634
0500000US33009,33009,"Grafton County, New Hampshire",89386
0500000US33011,33011,"Hillsborough County, New Hampshire",409697
0500000US33013,33013,"Merrimack County, New Hampshire",149216
0500000US33015,33015,"Rockingham County, New Hampshire",306363
0500000US33017,33017,"Strafford County, New Hampshire",128613
0500000US33019,33019,"Sullivan County, New Hampshire",43077
0500000US34001,34001,"Atlantic County, New Jersey",269918
0500000US34003,34003,"Bergen County, New Jersey",948406
0500000US34005,34005,"Burlington County, New Jersey",448596
0500000US34007,34007,"Camden County, New Jersey",510719
0500000US34009,34009,"Cape May County, New Jersey",93553
0500000US34011,34011,"Cumberland County, New Jersey",152538
0500000US34013,34013,"Essex County, New Jersey",808285
0500000US34015,34015,"Gloucester County, New Jersey",292206
0500000US34017,34017,"Hudson County, New Jersey",691643
0500000US34019,34019,"Hunterdon County, New Jersey",125059
0500000US34021,34021,"Mercer County, New Jersey",374733
0500000US34023,34023,"Middlesex County, New Jersey",842798
0500000US34025,34025,"Monmouth County, New Jersey",626351
0500000US34027,34027,"Morris County, New Jersey",499693
0500000US34029,34029,"Ocean County, New Jersey",597943
0500000US34031,34031,"Passaic County, New Jersey",512607
0500000US34033,34033,"Salem County, New Jersey",62792
0500000US34035,34035,"Somerset County, New Jersey",335432
0500000US34037,34037,"Sussex County, New Jersey",141682
0500000US34039,34039,"Union County, New Jersey",563892
0500000US34041,34041,"Warren County, New Jersey",106798
0500000US35001,35001,"Bernalillo County, New Mexico",676773
0500000US35003,35003,"Catron County, New Mexico",3587
0500000US35005,35005,"Chaves County, New Mexico",64866
0500000US35006,35006,"Cibola County, New Mexico",26853
0500000US35007,35007,"Colfax County, New Mexico",12174
0500000US35009,35009,"Curry County, New Mexico",49812
0500000US35011,35011,"De Baca County, New Mexico",1829
0500000US35013,35013,"Doña Ana County, New Mexico",215579
0500000US35015,35015,"Eddy County, New Mexico",56997
0500000US35017,35017,"Grant County, New Mexico",27687
0500000US35019,35019,"Guadalupe County, New Mexico",4429
0500000US35021,35021,"Harding County, New Mexico",692
0500000US35023,35023,"Hidalgo County, New Mexico",4305
0500000US35025,35025,"Lea County, New Mexico",68759
0500000US35027,35027,"Lincoln County, New Mexico",19395
0500000US35028,35028,"Los Alamos County, New Mexico",18738
0500000US35029,35029,"Luna County, New Mexico",24078
0500000US35031,35031,"McKinley County, New Mexico",72564
0500000US35033,35033,"Mora County, New Mexico",4551
0500000US35035,35035,"Otero County, New Mexico",65817
0500000US35037,35037,"Quay County, New Mexico",8306
0500000US35039,35039,"Rio Arriba County, New Mexico",39159
0500000US35041,35041,"Roosevelt County, New Mexico",18847
0500000US35043,35043,"Sandoval County, New Mexico",142507
0500000US35045,35045,"San Juan County, New Mexico",126926
0500000US35047,35047,"San Miguel County, New Mexico",27748
0500000US35049,35049,"Santa Fe County, New Mexico",148750
0500000US35051,35051,"Sierra County, New Mexico",11116
0500000US35053,35053,"Socorro County, New Mexico",16798
0500000US35055,35055,"Taos County, New Mexico",32795
0500000US35057,35057,"Torrance County, New Mexico",15506
0500000US35059,35059,"Union County, New Mexico",4187
0500000US35061,35061,"Valencia County, New Mexico",75940
0500000US36001,36001,"Albany County, New York",309612
0500000US36003,36003,"Allegany County, New York",46894
0500000US36005,36005,"Bronx County, New York",1471160
0500000US36007,36007,"Broome County, New York",193639
0500000US36009,36009,"Cattaraugus County, New York",77348
0500000US36011,36011,"Cayuga County, New York",77603
0500000US36013,36013,"Chautauqua County, New York",129046
0500000US36015,36015,"Chemung County, New York",85557
0500000US36017,36017,"Chenango County, New York",47863
0500000US36019,36019,"Clinton County, New York",80980
0500000US36021,36021,"Columbia County, New York",60604
0500000US36023,36023,"Cortland County, New York",47786
0500000US36025,36025,"Delaware County, New York",45001
0500000US36027,36027,"Dutchess County, New York",295568
0500000US36029,36029,"Erie County, New York",925528
0500000US36031,36031,"Essex County, New York",37956
0500000US36033,36033,"Franklin County, New York",51116
0500000US36035,36035,"Fulton County, New York",53877
0500000US36037,36037,"Genesee County, New York",57956
0500000US36039,36039,"Greene County, New York",47470
0500000US36041,36041,"Hamilton County, New York",4485
0500000US36043,36043,"Herkimer County, New York",62240
0500000US36045,36045,"Jefferson County, New York",114187
0500000US36047,36047,"Kings County, New York",2648771
0500000US36049,36049,"Lewis County, New York",26551
0500000US36051,36051,"Livingston County, New York",63799
0500000US36053,36053,"Madison County, New York",70965
0500000US36055,36055,"Monroe County, New York",747642
0500000US36057,36057,"Montgomery County, New York",49258
0500000US36059,36059,"Nassau County, New York",1369514
0500000US36061,36061,"New York County, New York",1664727
0500000US36063,36063,"Niagara County, New York",211328
0500000US36065,36065,"Oneida County, New York",231332
0500000US36067,36067,"Onondaga County, New York",465398
0500000US36069,36069,"Ontario County, New York",109899
0500000US36071,36071,"Orange County, New York",382226
0500000US36073,36073,"Orleans County, New York",40983
0500000US36075,36075,"Oswego County, New York",118478
0500000US36077,36077,"Otsego County, New York",60094
0500000US36079,36079,"Putnam County, New York",99323
0500000US36081,36081,"Queens County, New York",2358582
0500000US36083,36083,"Rensselaer County, New York",159722
0500000US36085,36085,"Richmond County, New York",479458
0500000US36087,36087,"Rockland County, New York",328868
0500000US36089,36089,"St. Lawrence County, New York",109623
0500000US36091,36091,"Saratoga County, New York",229869
0500000US36093,36093,"Schenectady County, New York",155565
0500000US36095,36095,"Schoharie County, New York",31420
0500000US36097,36097,"Schuyler County, New York",18000
0500000US36099,36099,"Seneca County, New York",34498
0500000US36101,36101,"Steuben County, New York",96281
0500000US36103,36103,"Suffolk County, New York",1492953
0500000US36105,36105,"Sullivan County, New York",75485
0500000US36107,36107,"Tioga County, New York",48578
0500000US36109,36109,"Tompkins County, New York",104802
0500000US36111,36111,"Ulster County, New York",179417
0500000US36113,36113,"Warren County, New York",64532
0500000US36115,36115,"Washington County, New York",61620
0500000US36117,36117,"Wayne County, New York",90670
0500000US36119,36119,"Westchester County, New York",980244
0500000US36121,36121,"Wyoming County, New York",40493
0500000US36123,36123,"Yates County, New York",24955
0500000US37001,37001,"Alamance County, North Carolina",162391
0500000US37003,37003,"Alexander County, North Carolina",37286
0500000US37005,37005,"Alleghany County, North Carolina",11031
0500000US37007,37007,"Anson County, North Carolina",24991
0500000US37009,37009,"Ashe County, North Carolina",26957
0500000US37011,37011,"Avery County, North Carolina",17536
0500000US37013,37013,"Beaufort County, North Carolina",47088
0500000US37015,37015,"Bertie County, North Carolina",19224
0500000US37017,37017,"Bladen County, North Carolina",33478
0500000US37019,37019,"Brunswick County, North Carolina",130897
0500000US37021,37021,"Buncombe County, North Carolina",257607
0500000US37023,37023,"Burke County, North Carolina",89293
0500000US37025,37025,"Cabarrus County, North Carolina",206872
0500000US37027,37027,"Caldwell County, North Carolina",81981
0500000US37029,37029,"Camden County, North Carolina",10581
0500000US37031,37031,"Carteret County, North Carolina",68881
0500000US37033,37033,"Caswell County, North Carolina",22646
0500000US37035,37035,"Catawba County, North Carolina",157974
0500000US37037,37037,"Chatham County, North Carolina",71472
0500000US37039,37039,"Cherokee County, North Carolina",28087
0500000US37041,37041,"Chowan County, North Carolina",14105
0500000US37043,37043,"Clay County, North Carolina",11074
0500000US37045,37045,"Cleveland County, North Carolina",97334
0500000US37047,37047,"Columbus County, North Carolina",55936
0500000US37049,37049,"Craven County, North Carolina",102578
0500000US37051,37051,"Cumberland County, North Carolina",332546
0500000US37053,37053,"Currituck County, North Carolina",26331
0500000US37055,37055,"Dare County, North Carolina",36099
0500000US37057,37057,"Davidson County, North Carolina",165466
0500000US37059,37059,"Davie County, North Carolina",42456
0500000US37061,37061,"Duplin County, North Carolina",59039
0500000US37063,37063,"Durham County, North Carolina",311640
0500000US37065,37065,"Edgecombe County, North Carolina",52747
0500000US37067,37067,"Forsyth County, North Carolina",376320
0500000US37069,37069,"Franklin County, North Carolina",66168
0500000US37071,37071,"Gaston County, North Carolina",220182
0500000US37073,37073,"Gates County, North Carolina",11544
0500000US37075,37075,"Graham County, North Carolina",8541
0500000US37077,37077,"Granville County, North Carolina",59557
0500000US37079,37079,"Greene County, North Carolina",21015
0500000US37081,37081,"Guilford County, North Carolina",526953
0500000US37083,37083,"Halifax County, North Carolina",51310
0500000US37085,37085,"Harnett County, North Carolina",132754
0500000US37087,37087,"Haywood County, North Carolina",61084
0500000US37089,37089,"Henderson County, North Carolina",115708
0500000US37091,37091,"Hertford County, North Carolina",23906
0500000US37093,37093,"Hoke County, North Carolina",54116
0500000US37095,37095,"Hyde County, North Carolina",5363
0500000US37097,37097,"Iredell County, North Carolina",175711
0500000US37099,37099,"Jackson County, North Carolina",42973
0500000US37101,37101,"Johnston County, North Carolina",196708
0500000US37103,37103,"Jones County, North Carolina",9597
0500000US37105,37105,"Lee County, North Carolina",60430
0500000US37107,37107,"Lenoir County, North Carolina",56883
0500000US37109,37109,"Lincoln County, North Carolina",82403
0500000US37111,37111,"McDowell County, North Carolina",45159
0500000US37113,37113,"Macon County, North Carolina",34732
0500000US37115,37115,"Madison County, North Carolina",21746
0500000US37117,37117,"Martin County, North Carolina",22789
0500000US37119,37119,"Mecklenburg County, North Carolina",1076837
0500000US37121,37121,"Mitchell County, North Carolina",15072
0500000US37123,37123,"Montgomery County, North Carolina",27435
0500000US37125,37125,"Moore County, North Carolina",97264
0500000US37127,37127,"Nash County, North Carolina",93991
0500000US37129,37129,"New Hanover County, North Carolina",227198
0500000US37131,37131,"Northampton County, North Carolina",19862
0500000US37133,37133,"Onslow County, North Carolina",193893
0500000US37135,37135,"Orange County, North Carolina",144946
0500000US37137,37137,"Pamlico County, North Carolina",12689
0500000US37139,37139,"Pasquotank County, North Carolina",39743
0500000US37141,37141,"Pender County, North Carolina",60958
0500000US37143,37143,"Perquimans County, North Carolina",13474
0500000US37145,37145,"Person County, North Carolina",39370
0500000US37147,37147,"Pitt County, North Carolina",179042
0500000US37149,37149,"Polk County, North Carolina",20558
0500000US37151,37151,"Randolph County, North Carolina",143282
0500000US37153,37153,"Richmond County, North Carolina",44798
0500000US37155,37155,"Robeson County, North Carolina",132606
0500000US37157,37157,"Rockingham County, North Carolina",90949
0500000US37159,37159,"Rowan County, North Carolina",140644
0500000US37161,37161,"Rutherford County, North Carolina",66551
0500000US37163,37163,"Sampson County, North Carolina",63430
0500000US37165,37165,"Scotland County, North Carolina",35093
0500000US37167,37167,"Stanly County, North Carolina",61482
0500000US37169,37169,"Stokes County, North Carolina",45717
0500000US37171,37171,"Surry County, North Carolina",72224
0500000US37173,37173,"Swain County, North Carolina",14294
0500000US37175,37175,"Transylvania County, North Carolina",33956
0500000US37177,37177,"Tyrrell County, North Carolina",4052
0500000US37179,37179,"Union County, North Carolina",231366
0500000US37181,37181,"Vance County, North Carolina",44211
0500000US37183,37183,"Wake County, North Carolina",1072203
0500000US37185,37185,"Warren County, North Carolina",19883
0500000US37187,37187,"Washington County, North Carolina",12012
0500000US37189,37189,"Watauga County, North Carolina",55121
0500000US37191,37191,"Wayne County, North Carolina",124172
0500000US37193,37193,"Wilkes County, North Carolina",68576
0500000US37195,37195,"Wilson County, North Carolina",81671
0500000US37197,37197,"Yadkin County, North Carolina",37774
0500000US37199,37199,"Yancey County, North Carolina",17744
0500000US38001,38001,"Adams County, North Dakota",2318
0500000US38003,38003,"Barnes County, North Dakota",10734
0500000US38005,38005,"Benson County, North Dakota",6936
0500000US38007,38007,"Billings County, North Dakota",940
0500000US38009,38009,"Bottineau County, North Dakota",6530
0500000US38011,38011,"Bowman County, North Dakota",3166
0500000US38013,38013,"Burke County, North Dakota",2131
0500000US38015,38015,"Burleigh County, North Dakota",95030
0500000US38017,38017,"Cass County, North Dakota",177787
0500000US38019,38019,"Cavalier County, North Dakota",3762
0500000US38021,38021,"Dickey County, North Dakota",4861
0500000US38023,38023,"Divide County, North Dakota",2288
0500000US38025,38025,"Dunn County, North Dakota",4289
0500000US38027,38027,"Eddy County, North Dakota",2316
0500000US38029,38029,"Emmons County, North Dakota",3301
0500000US38031,38031,"Foster County, North Dakota",3257
0500000US38033,38033,"Golden Valley County, North Dakota",1789
0500000US38035,38035,"Grand Forks County, North Dakota",70795
0500000US38037,38037,"Grant County, North Dakota",2376
0500000US38039,38039,"Griggs County, North Dakota",2258
0500000US38041,38041,"Hettinger County, North Dakota",2483
0500000US38043,38043,"Kidder County, North Dakota",2482
0500000US38045,38045,"LaMoure County, North Dakota",4087
0500000US38047,38047,"Logan County, North Dakota",1918
0500000US38049,38049,"McHenry County, North Dakota",5900
0500000US38051,38051,"McIntosh County, North Dakota",2606
0500000US38053,38053,"McKenzie County, North Dakota",12724
0500000US38055,38055,"McLean County, North Dakota",9685
0500000US38057,38057,"Mercer County, North Dakota",8465
0500000US38059,38059,"Morton County, North Dakota",30796
0500000US38061,38061,"Mountrail County, North Dakota",10265
0500000US38063,38063,"Nelson County, North Dakota",2937
0500000US38065,38065,"Oliver County, North Dakota",1940
0500000US38067,38067,"Pembina County, North Dakota",6972
0500000US38069,38069,"Pierce County, North Dakota",4099
0500000US38071,38071,"Ramsey County, North Dakota",11519
0500000US38073,38073,"Ransom County, North Dakota",5297
0500000US38075,38075,"Renville County, North Dakota",2463
0500000US38077,38077,"Richland County, North Dakota",16351
0500000US38079,38079,"Rolette County, North Dakota",14531
0500000US38081,38081,"Sargent County, North Dakota",3858
0500000US38083,38083,"Sheridan County, North Dakota",1353
0500000US38085,38085,"Sioux County, North Dakota",4376
0500000US38087,38087,"Slope County, North Dakota",771
0500000US38089,38089,"Stark County, North Dakota",30209
0500000US38091,38091,"Steele County, North Dakota",1917
0500000US38093,38093,"Stutsman County, North Dakota",21087
0500000US38095,38095,"Towner County, North Dakota",2253
0500000US38097,38097,"Traill County, North Dakota",8013
0500000US38099,38099,"Walsh County, North Dakota",10855
0500000US38101,38101,"Ward County, North Dakota",68946
0500000US38103,38103,"Wells County, North Dakota",4022
0500000US38105,38105,"Williams County, North Dakota",33349
0500000US39001,39001,"Adams County, Ohio",27726
0500000US39003,39003,"Allen County, Ohio",103198
0500000US39005,39005,"Ashland County, Ohio",53628
0500000US39007,39007,"Ashtabula County, Ohio",97807
0500000US39009,39009,"Athens County, Ohio",66597
0500000US39011,39011,"Auglaize County, Ohio",45778
0500000US39013,39013,"Belmont County, Ohio",68029
0500000US39015,39015,"Brown County, Ohio",43576
0500000US39017,39017,"Butler County, Ohio",380604
0500000US39019,39019,"Carroll County, Ohio",27385
0500000US39021,39021,"Champaign County, Ohio",38840
0500000US39023,39023,"Clark County, Ohio",134557
0500000US39025,39025,"Clermont County, Ohio",204214
0500000US39027,39027,"Clinton County, Ohio",42009
0500000US39029,39029,"Columbiana County, Ohio",103077
0500000US39031,39031,"Coshocton County, Ohio",36544
0500000US39033,39033,"Crawford County, Ohio",41746
0500000US39035,39035,"Cuyahoga County, Ohio",1248514
0500000US39037,39037,"Darke County, Ohio",51536
0500000US39039,39039,"Defiance County, Ohio",38156
0500000US39041,39041,"Delaware County, Ohio",200464
0500000US39043,39043,"Erie County, Ohio",74817
0500000US39045,39045,"Fairfield County, Ohio",154733
0500000US39047,39047,"Fayette County, Ohio",28752
0500000US39049,39049,"Franklin County, Ohio",1291981
0500000US39051,39051,"Fulton County, Ohio",42289
0500000US39053,39053,"Gallia County, Ohio",29973
0500000US39055,39055,"Geauga County, Ohio",93918
0500000US39057,39057,"Greene County, Ohio",166752
0500000US39059,39059,"Guernsey County, Ohio",39093
0500000US39061,39061,"Hamilton County, Ohio",813822
0500000US39063,39063,"Hancock County, Ohio",75754
0500000US39065,39065,"Hardin County, Ohio",31364
0500000US39067,39067,"Harrison County, Ohio",15216
0500000US39069,39069,"Henry County, Ohio",27185
0500000US39071,39071,"Highland County, Ohio",42971
0500000US39073,39073,"Hocking County, Ohio",28474
0500000US39075,39075,"Holmes County, Ohio",43957
0500000US39077,39077,"Huron County, Ohio",58494
0500000US39079,39079,"Jackson County, Ohio",32449
0500000US39081,39081,"Jefferson County, Ohio",66359
0500000US39083,39083,"Knox County, Ohio",61261
0500000US39085,39085,"Lake County, Ohio",230117
0500000US39087,39087,"Lawrence County, Ohio",60249
0500000US39089,39089,"Licking County, Ohio",173448
0500000US39091,39091,"Logan County, Ohio",45325
0500000US39093,39093,"Lorain County, Ohio",307924
0500000US39095,39095,"Lucas County, Ohio",430887
0500000US39097,39097,"Madison County, Ohio",44036
0500000US39099,39099,"Mahoning County, Ohio",229796
0500000US39101,39101,"Marion County, Ohio",64967
0500000US39103,39103,"Medina County, Ohio",178371
0500000US39105,39105,"Meigs County, Ohio",23080
0500000US39107,39107,"Mercer County, Ohio",40873
0500000US39109,39109,"Miami County, Ohio",105122
0500000US39111,39111,"Monroe County, Ohio",13946
0500000US39113,39113,"Montgomery County, Ohio",531542
0500000US39115,39115,"Morgan County, Ohio",14709
0500000US39117,39117,"Morrow County, Ohio",34994
0500000US39119,39119,"Muskingum County, Ohio",86149
0500000US39121,39121,"Noble County, Ohio",14406
0500000US39123,39123,"Ottawa County, Ohio",40657
0500000US39125,39125,"Paulding County, Ohio",18845
0500000US39127,39127,"Perry County, Ohio",36024
0500000US39129,39129,"Pickaway County, Ohio",57830
0500000US39131,39131,"Pike County, Ohio",28270
0500000US39133,39133,"Portage County, Ohio",162277
0500000US39135,39135,"Preble County, Ohio",41120
0500000US39137,39137,"Putnam County, Ohio",33878
0500000US39139,39139,"Richland County, Ohio",120589
0500000US39141,39141,"Ross County, Ohio",77313
0500000US39143,39143,"Sandusky County, Ohio",59195
0500000US39145,39145,"Scioto County, Ohio",75929
0500000US39147,39147,"Seneca County, Ohio",55243
0500000US39149,39149,"Shelby County, Ohio",48759
0500000US39151,39151,"Stark County, Ohio",372542
0500000US39153,39153,"Summit County, Ohio",541228
0500000US39155,39155,"Trumbull County, Ohio",200380
0500000US39157,39157,"Tuscarawas County, Ohio",92297
0500000US39159,39159,"Union County, Ohio",56741
0500000US39161,39161,"Van Wert County, Ohio",28217
0500000US39163,39163,"Vinton County, Ohio",13092
0500000US39165,39165,"Warren County, Ohio",228882
0500000US39167,39167,"Washington County, Ohio",60418
0500000US39169,39169,"Wayne County, Ohio",116038
0500000US39171,39171,"Williams County, Ohio",36784
0500000US39173,39173,"Wood County, Ohio",130492
0500000US39175,39175,"Wyandot County, Ohio",22029
0500000US40001,40001,"Adair County, Oklahoma",21909
0500000US40003,40003,"Alfalfa County, Oklahoma",5907
0500000US40005,40005,"Atoka County, Oklahoma",13887
0500000US40007,40007,"Beaver County, Oklahoma",5315
0500000US40009,40009,"Beckham County, Oklahoma",21793
0500000US40011,40011,"Blaine County, Oklahoma",9498
0500000US40013,40013,"Bryan County, Oklahoma",46319
0500000US40015,40015,"Caddo County, Oklahoma",29173
0500000US40017,40017,"Canadian County, Oklahoma",139926
0500000US40019,40019,"Carter County, Oklahoma",48190
0500000US40021,40021,"Cherokee County, Oklahoma",48888
0500000US40023,40023,"Choctaw County, Oklahoma",14863
0500000US40025,40025,"Cimarron County, Oklahoma",2154
0500000US40027,40027,"Cleveland County, Oklahoma",279641
0500000US40029,40029,"Coal County, Oklahoma",5642
0500000US40031,40031,"Comanche County, Oklahoma",121526
0500000US40033,40033,"Cotton County, Oklahoma",5823
0500000US40035,40035,"Craig County, Oklahoma",14327
0500000US40037,40037,"Creek County, Oklahoma",71704
0500000US40039,40039,"Custer County, Oklahoma",28800
0500000US40041,40041,"Delaware County, Oklahoma",42602
0500000US40043,40043,"Dewey County, Oklahoma",4878
0500000US40045,40045,"Ellis County, Oklahoma",3966
0500000US40047,40047,"Garfield County, Oklahoma",61581
0500000US40049,40049,"Garvin County, Oklahoma",27909
0500000US40051,40051,"Grady County, Oklahoma",54943
0500000US40053,40053,"Grant County, Oklahoma",4395
0500000US40055,40055,"Greer County, Oklahoma",5843
0500000US40057,40057,"Harmon County, Oklahoma",2689
0500000US40059,40059,"Harper County, Oklahoma",3808
0500000US40061,40061,"Haskell County, Oklahoma",12763
0500000US40063,40063,"Hughes County, Oklahoma",13302
0500000US40065,40065,"Jackson County, Oklahoma",25125
0500000US40067,40067,"Jefferson County, Oklahoma",6183
0500000US40069,40069,"Johnston County, Oklahoma",11060
0500000US40071,40071,"Kay County, Oklahoma",44544
0500000US40073,40073,"Kingfisher County, Oklahoma",15669
0500000US40075,40075,"Kiowa County, Oklahoma",8893
0500000US40077,40077,"Latimer County, Oklahoma",10411
0500000US40079,40079,"Le Flore County, Oklahoma",49731
0500000US40081,40081,"Lincoln County, Oklahoma",35142
0500000US40083,40083,"Logan County, Oklahoma",46784
0500000US40085,40085,"Love County, Oklahoma",10034
0500000US40087,40087,"McClain County, Oklahoma",39343
0500000US40089,40089,"McCurtain County, Oklahoma",32808
0500000US40091,40091,"McIntosh County, Oklahoma",19742
0500000US40093,40093,"Major County, Oklahoma",7693
0500000US40095,40095,"Marshall County, Oklahoma",16434
0500000US40097,40097,"Mayes County, Oklahoma",40921
0500000US40099,40099,"Murray County, Oklahoma",13853
0500000US40101,40101,"Muskogee County, Oklahoma",69086
0500000US40103,40103,"Noble County, Oklahoma",11277
0500000US40105,40105,"Nowata County, Oklahoma",10306
0500000US40107,40107,"Okfuskee County, Oklahoma",12140
0500000US40109,40109,"Oklahoma County, Oklahoma",787958
0500000US40111,40111,"Okmulgee County, Oklahoma",38930
0500000US40113,40113,"Osage County, Oklahoma",47233
0500000US40115,40115,"Ottawa County, Oklahoma",31312
0500000US40117,40117,"Pawnee County, Oklahoma",16472
0500000US40119,40119,"Payne County, Oklahoma",81575
0500000US40121,40121,"Pittsburg County, Oklahoma",44184
0500000US40123,40123,"Pontotoc County, Oklahoma",38224
0500000US40125,40125,"Pottawatomie County, Oklahoma",72226
